external_compound_id,preferred_name,compound_family,strict_inclusion_class,direct_fks_inhibitory_evidence_rows,all_candidate_activity_rows_for_included_compound,mechanism_scope,fks1_specificity,smiles_canonical,inchikey,source_ids,manual_decision,manual_note,review_priority
EXT-FKS-0378,CHEMBL3142891,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,C[C@@H](O)[C@@H]1NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](NC(=O)c2ccc(OCCOCCC34C[C@H]5C[C@@H](C3)C[C@@H](C4)C5)cc2)C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C1=O,MTCPSXYAZXGZDM-YWQUGCBYSA-N,ChEMBL:CHEMBL3142891,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0379,CHEMBL3142892,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CCCCOCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1,NYULCIYPLBKJOH-DBDJFOIVSA-N,ChEMBL:CHEMBL3142892,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0380,CHEMBL3142894,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,C[C@@H](O)[C@@H]1NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](NC(=O)c2ccc(-c3ccc(C#Cc4ccc(OCCOC(C)(C)C)cc4)cc3)cc2)C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C1=O,XKGDIGQXOJVZHI-ROWOSSSMSA-N,ChEMBL:CHEMBL3142894,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0381,CHEMBL3142895,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CCCCOCCOc1ccc(C#Cc2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1,ZNMXAMOTWVLDFQ-KDKRBBIQSA-N,ChEMBL:CHEMBL3142895,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0382,CHEMBL3739429,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4cc6ccccc6n4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,KOPMWADMJSMZHL-XJJSOZQDSA-N,ChEMBL:CHEMBL3739429,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0383,CHEMBL3739474,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CC(=O)O[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1OC[C@](C)(N)C(C)C,YBRDMVZHGGRQQD-XNMVFEFZSA-N,ChEMBL:CHEMBL3739474,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0384,CHEMBL3739756,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CC(=O)O[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1OCC(C)(C)N,ADWWHHWYQUJSHM-OHMQCKKCSA-N,ChEMBL:CHEMBL3739756,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0385,CHEMBL3740011,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)C)[C@H](n4nnc(N)n4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,NTBFHMZIAFHMSU-KDSKPNBGSA-N,ChEMBL:CHEMBL3740011,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0386,CHEMBL3740165,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CC(=O)Nc1nnn([C@@H]2C[C@@]34COC[C@](C)([C@@H]3CC[C@H]3C4=CC[C@@]4(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]34C)[C@H]2OC[C@](C)(N)C(C)C)n1,ATBYXTSCPAUSJJ-YVUSWWDISA-N,ChEMBL:CHEMBL3740165,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0387,CHEMBL3740167,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4ccnn4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,OYLKOUVGEIVYFC-NZLNUFMPSA-N,ChEMBL:CHEMBL3740167,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0388,CHEMBL3740212,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CC(=O)O[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,WAOIDKLDJMXRNZ-BINCLUATSA-N,ChEMBL:CHEMBL3740212,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0389,CHEMBL3740280,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CCCCN[C@@](C)(CO[C@H]1[C@H](n2nnc(N)n2)C[C@@]23COC[C@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C)C(C)C,SPPJERVAFSOKPH-AJGOYDDISA-N,ChEMBL:CHEMBL3740280,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0390,CHEMBL3740534,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,COc1ccc([C@@H]2C[C@@]34COC[C@](C)([C@@H]3CC[C@H]3C4=CC[C@@]4(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]34C)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,VPJDXFXMGFPREL-LTRRNOPESA-N,ChEMBL:CHEMBL3740534,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0391,CHEMBL3740729,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](Oc4ccccc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,FZKKKIVVVMBEGM-CFVGCOAFSA-N,ChEMBL:CHEMBL3740729,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0392,CHEMBL3740840,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4cncn4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,DXBDXELMSHQNJA-NZLNUFMPSA-N,ChEMBL:CHEMBL3740840,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0393,CHEMBL3740861,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CC(=O)O[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1OCCN,ZAJOJJINSWBTDQ-SCOYQWGNSA-N,ChEMBL:CHEMBL3740861,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0394,CHEMBL3740960,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4ccc6ccccc64)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,IPQQEFUBLCUWFJ-REEQUEASSA-N,ChEMBL:CHEMBL3740960,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0395,CHEMBL3741042,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4nccn4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,WAHZWWKALJIDIV-ITOHWBLUSA-N,ChEMBL:CHEMBL3741042,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0396,CHEMBL3741086,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CC(=O)Nc1nnnn1[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1OC[C@](C)(N)C(C)C,ZEICOBPBKHLSPA-YVUSWWDISA-N,ChEMBL:CHEMBL3741086,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0397,CHEMBL3741163,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,Cc1nnn([C@@H]2C[C@@]34COC[C@](C)([C@@H]3CC[C@H]3C4=CC[C@@]4(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]34C)[C@H]2OC[C@](C)(N)C(C)C)n1,BZMJJHZIRLHHJF-XNMVFEFZSA-N,ChEMBL:CHEMBL3741163,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0398,CHEMBL3741171,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,Cc1nnnn1[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1OC[C@](C)(N)C(C)C,HTNLWBMLUJXCFT-XNMVFEFZSA-N,ChEMBL:CHEMBL3741171,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0399,CHEMBL3741220,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@@](C)(C(C)C)N(C)C)[C@H](n4nnc(N)n4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,UXDWBLUXSMTABF-ZCDZSSOASA-N,ChEMBL:CHEMBL3741220,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0400,CHEMBL3741296,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CCCN[C@@](C)(CO[C@H]1[C@H](n2nnc(N)n2)C[C@@]23COC[C@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C)C(C)C,NKCVNFJTHNXBBI-MHIFYHBESA-N,ChEMBL:CHEMBL3741296,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0401,CHEMBL3741728,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4cccn4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,YEVWXJXRYPHNDM-ALTSJQGWSA-N,ChEMBL:CHEMBL3741728,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0402,CHEMBL3741737,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4ncc6ccccc64)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,QEPGRRAJCCSTOK-XJJSOZQDSA-N,ChEMBL:CHEMBL3741737,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0403,CHEMBL3741985,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CC(=O)O[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1OC[C@@](C)(N)C(C)C,YBRDMVZHGGRQQD-JGCOBUBOSA-N,ChEMBL:CHEMBL3741985,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0404,CHEMBL3742052,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CCN[C@@](C)(CO[C@H]1[C@H](n2nnc(N)n2)C[C@@]23COC[C@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C)C(C)C,PTLFKVOVYJRPHX-ZCDZSSOASA-N,ChEMBL:CHEMBL3742052,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0405,CHEMBL3742110,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CN[C@@](C)(CO[C@H]1[C@H](n2nnc(N)n2)C[C@@]23COC[C@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C)C(C)C,ONNKIFZCRYLZFN-MZFIKZMESA-N,ChEMBL:CHEMBL3742110,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0406,CHEMBL3742174,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)C)[C@H](n4nnnc4N)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,PEDRGGCPTMMQQD-KDSKPNBGSA-N,ChEMBL:CHEMBL3742174,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0138,CHEMBL385234,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](OCCN)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,VGPFEPBLDVBLGD-YTTJGAEGSA-N,ChEMBL:CHEMBL385234,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0139,CHEMBL387213,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,FJBONZSJKQBWBJ-LKUCOXPBSA-N,ChEMBL:CHEMBL387213,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0140,CHEMBL387275,pneumocandin,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)Cc2ccc(O)c(CCN)c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,VQPSYVVGVVTBRX-ZWCVPZMSSA-N,ChEMBL:CHEMBL387275,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0141,CHEMBL396607,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CCCCCCCCOc1ccc(NC(=O)C(NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c3ccc(O)c(O)c3)C2)C(C)O)cc1,FVGZSRRIKXOWRJ-UFGNPURYSA-N,ChEMBL:CHEMBL396607,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0142,CHEMBL396608,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CCCCCCCCOc1ccc(NC(=O)C(CCCN)NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c3ccc(O)c(O)c3)C2)cc1,UKYBPVJYNAVBKD-YDXXYXLXSA-N,ChEMBL:CHEMBL396608,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0143,CHEMBL405180,pneumocandin,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)Cc2ccc(O)c(CC/C=C\C(=O)OC)c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,VELZWMAUTIGNJS-RCJQJBAESA-N,ChEMBL:CHEMBL405180,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0144,CHEMBL405487,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](CCCN(CCN)CCN)C(=O)O1,SPAUKKWVAMXTDU-WTHAZEJMSA-N,ChEMBL:CHEMBL405487,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0145,CHEMBL407924,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=O)[C@H](N)CCCN)C(=O)O1,QPXQVOQETWTFFY-FBMJCZFYSA-N,ChEMBL:CHEMBL407924,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0407,CHEMBL408249,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(=O)NCCCCCCN)NC(=O)[C@H]([C@H](O)Cc2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,JGANSNMCVQOLKE-GSRRVWBNSA-N,ChEMBL:CHEMBL408249,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0146,CHEMBL410953,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CCCCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,AIOABDFDOJLODM-AIKIUXNRSA-N,ChEMBL:CHEMBL410953,,,P1_verify_direct_inhibition_evidence
EXT-FKS-0147,CHEMBL412243,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,1,1,FKS_or_beta_1_3_glucan_synthase_inhibitor,explicit_FKS1_if_source_says_FKS1_else_glucan_synthase_general,CCCCCCCCOc1ccc(NC(=O)C(CC(=O)O)NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c3ccc(O)c(O)c3)C2)cc1,PDDRNRSSPNPQMV-GILZUSNRSA-N,ChEMBL:CHEMBL412243,,,P1_verify_direct_inhibition_evidence
