source_compound_id,preferred_name,smiles_canonical,inchikey,chembl_molecule_type,chembl_max_phase,chembl_black_box_warning,chembl_natural_product,mw_band,chembl_mw_freebase,background_source_note,canonical_smiles_rdkit,inchikey_rdkit,molecular_formula,murcko_scaffold_smiles,ecfp4_on_bits,exact_mw_rdkit,mol_wt_rdkit,clogp_rdkit,mol_mr_rdkit,tpsa_rdkit,hbd_rdkit,hba_rdkit,rotb_rdkit,heavy_atom_count_rdkit,hetero_atom_count_rdkit,ring_count_rdkit,aromatic_ring_count_rdkit,aliphatic_ring_count_rdkit,fsp3_rdkit,formal_charge_rdkit,stereo_centers_total_rdkit,stereo_centers_assigned_rdkit,stereo_centers_unassigned_rdkit
CHEMBL268811,CHEMBL268811,CCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1,RAXPLTCLNHPPLI-SFQUDFHCSA-N,Small molecule,,0,0,400-600,515.49,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1,RAXPLTCLNHPPLI-SFQUDFHCSA-N,C26H24F3N3O5,O=c1[nH]c(=O)n(CC=Cc2cccc(OCc3coc(-c4ccccc4)n3)c2)o1,71,515.166805528,515.4880000000003,5.574520000000004,128.9257,103.26,1,6,9,37,11,4,4,0,0.2692307692307692,0,0,0,0
CHEMBL6844,CHEMBL6844,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C(=C/Cn2oc(=O)[nH]c2=O)c2ccccc2)c1,NVHQJAHMBXUCQV-ZVHZXABRSA-N,Small molecule,,0,0,400-600,549.51,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C(=C/Cn2oc(=O)[nH]c2=O)c2ccccc2)c1,NVHQJAHMBXUCQV-ZVHZXABRSA-N,C29H22F3N3O5,O=c1[nH]c(=O)n(C/C=C(\c2ccccc2)c2cccc(OCc3coc(-c4ccccc4)n3)c2)o1,68,549.151155464,549.5050000000003,5.822720000000006,139.5616999999999,103.25999999999999,1,6,8,40,11,5,5,0,0.13793103448275862,0,0,0,0
CHEMBL267740,CHEMBL267740,CCCCc1oc2ccccc2c1Cc1cccc(/C(C)=C/Cn2oc(=O)[nH]c2=O)c1,QCEFMNARTINCQJ-GHRIWEEISA-N,Small molecule,,0,0,400-600,418.49,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCCc1oc2ccccc2c1Cc1cccc(/C(C)=C/Cn2oc(=O)[nH]c2=O)c1,QCEFMNARTINCQJ-GHRIWEEISA-N,C25H26N2O4,O=c1[nH]c(=O)n(C/C=C/c2cccc(Cc3coc4ccccc34)c2)o1,61,418.189257312,418.49300000000017,4.9127000000000045,121.31370000000008,81.13999999999999,1,4,8,31,6,4,4,0,0.28,0,0,0,0
CHEMBL414184,CHEMBL414184,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C=C/Cn2oc(=O)[nH]c2=O)c1,NSNXEAAXFVIWJN-HWKANZROSA-N,Small molecule,,0,0,400-600,473.41,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C=C/Cn2oc(=O)[nH]c2=O)c1,NSNXEAAXFVIWJN-HWKANZROSA-N,C23H18F3N3O5,O=c1[nH]c(=O)n(C/C=C/c2cccc(OCc3coc(-c4ccccc4)n3)c2)o1,64,473.119855336,473.4070000000002,4.404220000000004,115.07470000000005,103.25999999999999,1,6,7,34,11,4,4,0,0.17391304347826086,0,0,0,0
CHEMBL268556,CHEMBL268556,c1cc2cc(c1)-c1cccc(c1)C[n+]1ccc(c3ccccc31)NCCCCCCCCCCNc1cc[n+](c3ccccc13)C2,QFSGJJCWIIUQCT-UHFFFAOYSA-P,Small molecule,,0,0,600-900,606.86,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,c1cc2cc(c1)-c1cccc(c1)C[n+]1ccc(c3ccccc31)NCCCCCCCCCCNc1cc[n+](c3ccccc13)C2,QFSGJJCWIIUQCT-UHFFFAOYSA-P,C42H46N4+2,c1cc2cc(c1)-c1cccc(c1)C[n+]1ccc(c3ccccc31)NCCCCCCCCCCNc1cc[n+](c3ccccc13)C2,39,606.3711503121801,606.8580000000003,9.289800000000001,192.28339999999946,31.819999999999997,2,2,0,46,4,8,6,2,0.2857142857142857,2,0,0,0
CHEMBL6266,CHEMBL6266,c1ccc2c(c1)c1cc[n+]2Cc2ccc(cc2)-c2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1,NVFMGTWRSCHMNV-UHFFFAOYSA-P,Small molecule,,0,0,600-900,606.86,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,c1ccc2c(c1)c1cc[n+]2Cc2ccc(cc2)-c2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1,NVFMGTWRSCHMNV-UHFFFAOYSA-P,C42H46N4+2,c1ccc2c(c1)c1cc[n+]2Cc2ccc(cc2)-c2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1,36,606.37115031218,606.858,9.289800000000001,192.2833999999994,31.82,2,2,0,46,4,10,6,4,0.2857142857142857,2,0,0,0
CHEMBL6212,CHEMBL6212,c1ccc(C[n+]2ccc(NCCCCCCCCCCNc3cc[n+](Cc4ccccc4)c4ccccc34)c3ccccc32)cc1,JFTHHZLVWUKENE-UHFFFAOYSA-P,Small molecule,,0,0,600-900,608.87,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,c1ccc(C[n+]2ccc(NCCCCCCCCCCNc3cc[n+](Cc4ccccc4)c4ccccc34)c3ccccc32)cc1,JFTHHZLVWUKENE-UHFFFAOYSA-P,C42H48N4+2,c1ccc(C[n+]2ccc(NCCCCCCCCCCNc3cc[n+](Cc4ccccc4)c4ccccc34)c3ccccc32)cc1,34,608.38680037618,608.8740000000001,9.309400000000002,193.2893999999994,31.819999999999997,2,2,17,46,4,6,6,0,0.2857142857142857,2,0,0,0
CHEMBL258254,CHEMBL258254,C1=C\c2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCNc2cc[n+](c3ccccc23)Cc2ccc/1cc2,XEMPJHUQLPZELF-RJBHHOQMSA-P,Small molecule,,0,0,600-900,632.90,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,C1=C\c2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCNc2cc[n+](c3ccccc23)Cc2ccc/1cc2,XEMPJHUQLPZELF-RJBHHOQMSA-P,C44H48N4+2,C1=C\c2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCNc2cc[n+](c3ccccc23)Cc2ccc/1cc2,38,632.38680037618,632.8960000000003,9.793199999999999,202.2173999999994,31.819999999999997,2,2,0,48,4,9,6,3,0.2727272727272727,2,0,0,0
CHEMBL266885,CHEMBL266885,c1ccc2c(c1)c1cc[n+]2Cc2ccc(cc2)CCc2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1,PWKOKPCVDQPYGH-UHFFFAOYSA-P,Small molecule,,0,0,600-900,634.91,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,c1ccc2c(c1)c1cc[n+]2Cc2ccc(cc2)CCc2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1,PWKOKPCVDQPYGH-UHFFFAOYSA-P,C44H50N4+2,c1ccc2c(c1)c1cc[n+]2Cc2ccc(cc2)CCc2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1,36,634.40245044018,634.9119999999997,9.408000000000001,200.69739999999933,31.82,2,2,0,48,4,10,6,4,0.3181818181818182,2,0,0,0
CHEMBL446445,UCL-1530,c1ccc2c(c1)c1cc[n+]2Cc2ccc(cc2)Cc2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1,SXDHPHPRCINSFL-UHFFFAOYSA-P,Small molecule,,0,0,600-900,620.88,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,c1ccc2c(c1)c1cc[n+]2Cc2ccc(cc2)Cc2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1,SXDHPHPRCINSFL-UHFFFAOYSA-P,C43H48N4+2,c1ccc2c(c1)c1cc[n+]2Cc2ccc(cc2)Cc2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1,36,620.38680037618,620.8849999999998,9.213600000000001,196.09539999999936,31.82,2,2,0,47,4,10,6,4,0.3023255813953488,2,0,0,0
CHEMBL6207,CHEMBL6207,c1ccc2c(c1)c1cc[n+]2Cc2ccc3c(c2)Cc2cc(ccc2-3)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1,XTPOJZQDRYWGAK-UHFFFAOYSA-P,Small molecule,,0,0,600-900,618.87,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,c1ccc2c(c1)c1cc[n+]2Cc2ccc3c(c2)Cc2cc(ccc2-3)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1,XTPOJZQDRYWGAK-UHFFFAOYSA-P,C43H46N4+2,c1ccc2c(c1)c1cc[n+]2Cc2ccc3c(c2)Cc2cc(ccc2-3)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1,42,618.37115031218,618.8689999999998,9.194000000000003,195.0893999999994,31.82,2,2,0,47,4,9,6,3,0.3023255813953488,2,0,0,0
CHEMBL216458,ALPHA-BUNGAROTOXIN,C=C(C=O)C[C@H]1C[C@H](O)[C@]2(C)O[C@@H]3C[C@@H]4O[C@@H]5C[C@]6(C)O[C@]7(C)CC[C@@H]8O[C@@H]9C[C@]%10(C)O[C@@H]%11C(C)=CC(=O)O[C@H]%11C[C@H]%10O[C@H]9C[C@@H](C)[C@H]8O[C@H]7C[C@H]6O[C@@]5(C)C/C=C\[C@H]4O[C@H]3C[C@H]2O1,LYTCVQQGCSNFJU-LKGYBJPKSA-N,Small molecule,,0,1,600-900,895.10,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,C=C(C=O)C[C@H]1C[C@H](O)[C@]2(C)O[C@@H]3C[C@@H]4O[C@@H]5C[C@]6(C)O[C@]7(C)CC[C@@H]8O[C@@H]9C[C@]%10(C)O[C@@H]%11C(C)=CC(=O)O[C@H]%11C[C@H]%10O[C@H]9C[C@@H](C)[C@H]8O[C@H]7C[C@H]6O[C@@]5(C)C/C=C\[C@H]4O[C@H]3C[C@H]2O1,LYTCVQQGCSNFJU-LKGYBJPKSA-N,C50H70O14,O=C1C=C[C@H]2OC3C[C@H]4O[C@H]5CCC6OC7C[C@H]8O[C@H]9C[C@H]%10OC%11CCCO[C@@H]%11C[C@@H]%10O[C@@H]9/C=C\CC8O[C@@H]7C[C@@H]6O[C@@H]5CC[C@@H]4O[C@@H]3C[C@@H]2O1,89,894.4765569200001,895.0960000000001,5.472100000000008,228.25079999999915,155.89999999999998,1,14,3,64,14,11,0,11,0.84,0,23,23,0
CHEMBL266886,CHEMBL266886,CCC(C)(C)NC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,LKBCROIQZFFNCS-UHFFFAOYSA-N,Small molecule,,0,0,600-900,617.70,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCC(C)(C)NC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,LKBCROIQZFFNCS-UHFFFAOYSA-N,C31H43N3O10,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,53,617.2948445759998,617.6960000000003,3.6198000000000023,161.77769999999964,134.33,1,10,12,44,13,3,2,1,0.5161290322580645,0,1,0,1
CHEMBL269132,CHEMBL269132,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NC(C)CC(C)C)C2)cc(OC)c1OC,VJAMGEUEUBUVCW-UHFFFAOYSA-N,Small molecule,,0,0,600-900,631.72,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NC(C)CC(C)C)C2)cc(OC)c1OC,VJAMGEUEUBUVCW-UHFFFAOYSA-N,C32H45N3O10,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,54,631.31049464,631.7230000000002,3.865800000000003,166.32469999999958,134.33,1,10,13,45,13,3,2,1,0.53125,0,2,0,2
CHEMBL269133,CHEMBL269133,CCCC(C)NC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,SGVUFQYRNRMBDS-UHFFFAOYSA-N,Small molecule,,0,0,600-900,617.70,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCC(C)NC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,SGVUFQYRNRMBDS-UHFFFAOYSA-N,C31H43N3O10,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,54,617.2948445759998,617.6960000000003,3.6198000000000023,161.77769999999964,134.33,1,10,13,44,13,3,2,1,0.5161290322580645,0,2,0,2
CHEMBL269134,CHEMBL269134,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NCC(C)(C)C)C2)cc(OC)c1OC,ZJUIACXULIBYQJ-UHFFFAOYSA-N,Small molecule,,0,0,600-900,617.70,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NCC(C)(C)C)C2)cc(OC)c1OC,ZJUIACXULIBYQJ-UHFFFAOYSA-N,C31H43N3O10,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,52,617.294844576,617.6960000000003,3.4773000000000023,161.72969999999964,134.33,1,10,11,44,13,3,2,1,0.5161290322580645,0,1,0,1
CHEMBL6359,CHEMBL6359,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NC(C)(C)C)C2)cc(OC)c1OC,SOMBNBNRGKHTPF-UHFFFAOYSA-N,Small molecule,,0,0,600-900,603.67,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NC(C)(C)C)C2)cc(OC)c1OC,SOMBNBNRGKHTPF-UHFFFAOYSA-N,C30H41N3O10,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,50,603.2791945119999,603.6690000000003,3.229700000000002,157.1606999999997,134.33,1,10,10,43,13,3,2,1,0.5,0,1,0,1
CHEMBL6211,CHEMBL6211,CCCCCCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,HRAVCYOABUOCGK-UHFFFAOYSA-N,Small molecule,,0,0,600-900,630.73,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCCCCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,HRAVCYOABUOCGK-UHFFFAOYSA-N,C33H46N2O10,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,52,630.315245672,630.7350000000002,4.608700000000004,167.25899999999956,122.30000000000003,0,10,16,45,12,3,2,1,0.5454545454545454,0,1,0,1
CHEMBL266184,CHEMBL266184,CCCCCCCCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,OYHTTZDJDLVHDP-UHFFFAOYSA-N,Small molecule,,0,0,600-900,658.79,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCCCCCCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,OYHTTZDJDLVHDP-UHFFFAOYSA-N,C35H50N2O10,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,52,658.3465458000001,658.7890000000003,5.388900000000006,176.49299999999945,122.30000000000003,0,10,18,47,12,3,2,1,0.5714285714285714,0,1,0,1
CHEMBL24879,CHEMBL24879,CCCCCCCCNC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,BSDZFTJWNPWDIZ-UHFFFAOYSA-N,Small molecule,,0,0,600-900,659.78,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCCCCCCNC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,BSDZFTJWNPWDIZ-UHFFFAOYSA-N,C34H49N3O10,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,55,659.341794768,659.7770000000003,4.791700000000005,175.65069999999946,134.33,1,10,17,47,13,3,2,1,0.5588235294117647,0,1,0,1
CHEMBL227457,CHEMBL227457,CCCCCCCCCCCCCCCCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,RIPBNIBRYTXDLA-UHFFFAOYSA-N,Small molecule,,0,0,600-900,771.00,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCCCCCCCCCCCCCCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,RIPBNIBRYTXDLA-UHFFFAOYSA-N,C43H66N2O10,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,52,770.471746312,771.005,8.509700000000006,213.42899999999915,122.30000000000003,0,10,26,55,12,3,2,1,0.6511627906976745,0,1,0,1
CHEMBL265773,CHEMBL265773,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)COc3ccc(Cl)cc3)C2)cc(OC)c1OC,XESVLIGJOTXWMD-UHFFFAOYSA-N,Small molecule,,0,0,600-900,673.12,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)COc3ccc(Cl)cc3)C2)cc(OC)c1OC,XESVLIGJOTXWMD-UHFFFAOYSA-N,C33H37ClN2O11,O=C(COc1ccccc1)OCC1CN(C(=O)c2ccccc2)CCN1C(=O)c1ccccc1,56,672.208587684,673.1150000000002,3.9806000000000035,170.8299999999995,131.53,0,11,13,47,14,4,3,1,0.36363636363636365,0,1,0,1
CHEMBL414696,CHEMBL414696,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)COc3ccc(F)cc3)C2)cc(OC)c1OC,XHWFWJNBJZSGFU-UHFFFAOYSA-N,Small molecule,,0,0,600-900,656.66,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)COc3ccc(F)cc3)C2)cc(OC)c1OC,XHWFWJNBJZSGFU-UHFFFAOYSA-N,C33H37FN2O11,O=C(COc1ccccc1)OCC1CN(C(=O)c2ccccc2)CCN1C(=O)c1ccccc1,56,656.238138224,656.6600000000002,3.466300000000002,165.77799999999954,131.53,0,11,13,47,14,4,3,1,0.36363636363636365,0,1,0,1
CHEMBL268597,CHEMBL268597,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)C3CCCCC3)C2)cc(OC)c1OC,BLDZWCUVWBMDLL-UHFFFAOYSA-N,Small molecule,,0,0,600-900,614.69,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)C3CCCCC3)C2)cc(OC)c1OC,BLDZWCUVWBMDLL-UHFFFAOYSA-N,C32H42N2O10,O=C(OCC1CN(C(=O)c2ccccc2)CCN1C(=O)c1ccccc1)C1CCCCC1,50,614.283945544,614.6920000000003,3.8285000000000027,160.45799999999966,122.30000000000001,0,10,11,44,12,4,2,2,0.53125,0,1,0,1
CHEMBL6270,CHEMBL6270,CCC(CC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,ZBRLGJYJSHQDOY-UHFFFAOYSA-N,Small molecule,,0,0,600-900,602.68,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCC(CC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,ZBRLGJYJSHQDOY-UHFFFAOYSA-N,C31H42N2O10,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,48,602.283945544,602.6810000000003,3.684400000000003,157.95499999999967,122.30000000000003,0,10,13,43,12,3,2,1,0.5161290322580645,0,1,0,1
CHEMBL204021,DARAPLADIB,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2,WDPFJWLDPVQCAJ-UHFFFAOYSA-N,Small molecule,3.0,0,0,600-900,666.79,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2,WDPFJWLDPVQCAJ-UHFFFAOYSA-N,C36H38F4N4O2S,O=C(Cn1c(SCc2ccccc2)nc(=O)c2c1CCC2)NCc1ccc(-c2ccccc2)cc1,70,666.265160336,666.785,7.219800000000008,176.56799999999953,58.440000000000005,0,5,13,47,11,5,4,1,0.3611111111111111,0,0,0,0
CHEMBL266222,CHEMBL266222,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)N[C@@H](CCCCN)C(=O)O,PFHINVNYVSTJQP-VAZFOVGVSA-N,Small molecule,,0,0,600-900,744.93,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)N[C@@H](CCCCN)C(=O)O,PFHINVNYVSTJQP-VAZFOVGVSA-N,C37H60N8O8,O=C(CNC(=O)CNC(=O)c1cnccn1)NCCC1CCCCC1,76,744.4534108800001,744.9349999999997,1.7695000000000056,196.95019999999946,251.67,7,10,23,53,16,2,1,1,0.7027027027027027,0,6,6,0
CHEMBL6263,CHEMBL6263,CCCCCN(CCCCC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,AKUMVPRSWUGFHR-UHFFFAOYSA-N,Small molecule,,0,0,600-900,687.83,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCCCN(CCCCC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,AKUMVPRSWUGFHR-UHFFFAOYSA-N,C36H53N3O10,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,54,687.3730948960001,687.8310000000002,5.524000000000006,184.89499999999936,125.54,0,10,18,49,13,3,2,1,0.5833333333333334,0,1,0,1
CHEMBL6319,CHEMBL6319,CCCCN(CCCC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,KOMAGQAIKGCREJ-UHFFFAOYSA-N,Small molecule,,0,0,600-900,659.78,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCCN(CCCC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,KOMAGQAIKGCREJ-UHFFFAOYSA-N,C34H49N3O10,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,53,659.341794768,659.7770000000003,4.743800000000005,175.66099999999943,125.54,0,10,16,47,13,3,2,1,0.5588235294117647,0,1,0,1
CHEMBL269131,CHEMBL269131,CCCN(CCC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,HZWQZAAOTLGOMR-UHFFFAOYSA-N,Small molecule,,0,0,600-900,631.72,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCN(CCC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,HZWQZAAOTLGOMR-UHFFFAOYSA-N,C32H45N3O10,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,51,631.31049464,631.7230000000003,3.963600000000003,166.42699999999957,125.54,0,10,14,45,13,3,2,1,0.53125,0,1,0,1
CHEMBL6322,PMS-601,CCN(CC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,QKSXEJNMSRTCRE-UHFFFAOYSA-N,Small molecule,,0,0,600-900,603.67,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCN(CC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,QKSXEJNMSRTCRE-UHFFFAOYSA-N,C30H41N3O10,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,49,603.2791945119999,603.6690000000003,3.1834000000000024,157.1929999999997,125.54,0,10,12,43,13,3,2,1,0.5,0,1,0,1
CHEMBL267357,CHEMBL267357,COc1cc(NC(=O)OCC2CN(C(=O)c3cc(OC)c(OC)c(OC)c3)CCN2C(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,WKNNLSGOPCKNBX-UHFFFAOYSA-N,Small molecule,,0,0,600-900,713.74,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,COc1cc(NC(=O)OCC2CN(C(=O)c3cc(OC)c(OC)c(OC)c3)CCN2C(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,WKNNLSGOPCKNBX-UHFFFAOYSA-N,C35H43N3O13,O=C(Nc1ccccc1)OCC1CN(C(=O)c2ccccc2)CCN1C(=O)c1ccccc1,49,713.2795884359999,713.7370000000002,3.9795000000000025,183.99269999999947,162.01999999999998,1,13,14,51,16,4,3,1,0.4,0,1,0,1
