external_compound_id,preferred_name,compound_family,mechanism_class,target_relevance_tier,activity_relevance_tier,include_in_tier1_fks_set,include_in_tier2_cell_wall_set,use_for_pretraining,direct_fks,broad_antifungal,cell_wall_related,candidate_activity_rows,unique_source_reference_count,has_structure,has_inchikey,known_fks_family,review_priority,recommended_review_action,source_ids,smiles_canonical,inchikey
EXT-FKS-0422,CHEMBL132412,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL132412,Cc1ccc(C(c2c[nH]cc2-c2ccccc2Cl)n2ccnc2)cc1,NXUQYLPIGHJEMX-UHFFFAOYSA-N
EXT-FKS-0423,CHEMBL132520,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL132520,Clc1ccccc1-c1c[nH]cc1C(c1ccc(-n2cccc2)cc1)n1ccnc1,HEBSFWVNTHQDPP-UHFFFAOYSA-N
EXT-FKS-0424,CHEMBL132551,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL132551,Clc1ccc(C2(Cn3ccnc3)OCc3ccc(Cl)cc32)c(Cl)c1,XMPVOOLINOFDMN-UHFFFAOYSA-N
EXT-FKS-0425,CHEMBL133488,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL133488,Clc1ccc(-c2c[nH]cc2C(c2ccc(-n3cccc3)cc2)n2ccnc2)cc1,CMMKCUQOYJBNPV-UHFFFAOYSA-N
EXT-FKS-0426,CHEMBL134302,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL134302,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,OXAYMRKIQACOMU-UHFFFAOYSA-N
EXT-FKS-0427,CHEMBL134347,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL134347,Clc1ccc(C2(Cn3cncn3)OCc3ccccc32)cc1,AFFYNHDAUHLCSP-UHFFFAOYSA-N
EXT-FKS-0428,CHEMBL134390,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL134390,Clc1ccc(C(c2c[nH]cc2-c2ccccc2)n2ccnc2)c(Cl)c1,KXSPLCMPGAOMPO-UHFFFAOYSA-N
EXT-FKS-0429,CHEMBL134436,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL134436,c1ccc(C2(Cn3ccnc3)SCc3ccccc32)cc1,WZLDDHRSDSYVLO-UHFFFAOYSA-N
EXT-FKS-0430,CHEMBL134511,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL134511,Clc1ccc(C(c2c[nH]cc2-c2ccc(Cl)cc2Cl)n2ccnc2)cc1,LTUHZEBCJDMLPQ-UHFFFAOYSA-N
EXT-FKS-0431,CHEMBL134524,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL134524,c1ccc(C2(Cn3ccnc3)OCc3ccccc32)cc1,WLSBTGZKERNUCU-UHFFFAOYSA-N
EXT-FKS-0432,CHEMBL134654,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL134654,Clc1ccc(C2(Cn3ccnc3)OCc3c(Cl)cc(Cl)cc32)c(Cl)c1,XHEXDWWNNBFRFC-UHFFFAOYSA-N
EXT-FKS-0433,CHEMBL134722,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL134722,Clc1ccc(C2(Cn3ccnc3)OCc3ccccc32)c(Cl)c1,RSQAKYTWULYVRE-UHFFFAOYSA-N
EXT-FKS-0434,CHEMBL134745,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL134745,c1ccc(-c2c[nH]cc2C(c2ccc(-n3cccc3)cc2)n2ccnc2)cc1,ASZIQEBRHUBKFZ-UHFFFAOYSA-N
EXT-FKS-0435,CHEMBL134800,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL134800,Fc1ccc(C(c2c[nH]cc2-c2ccccc2)n2ccnc2)cc1,VCCSUYJQNJEZSO-UHFFFAOYSA-N
EXT-FKS-0436,CHEMBL134822,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL134822,Clc1ccc(-c2c[nH]cc2C(c2ccc(Cl)c(Cl)c2)n2ccnc2)cc1Cl,KEGZFTOUDFMRBB-UHFFFAOYSA-N
EXT-FKS-0437,CHEMBL134865,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL134865,Clc1ccc(-c2c[nH]cc2C(c2cccc3ccccc23)n2ccnc2)cc1,MFLFXULGUYILBI-UHFFFAOYSA-N
EXT-FKS-0438,CHEMBL134980,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL134980,Clc1ccc(C(c2c[nH]cc2-c2ccc(Cl)c(Cl)c2)n2ccnc2)c(Cl)c1,VOZKRUYNVQHSHL-UHFFFAOYSA-N
EXT-FKS-0439,CHEMBL135010,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL135010,Cc1ccc(C(c2c[nH]cc2-c2ccccc2)n2ccnc2)cc1,JEVPGEQVOZXWRA-UHFFFAOYSA-N
EXT-FKS-0440,CHEMBL135036,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL135036,Clc1ccc(C(c2c[nH]cc2-c2ccccc2)n2ccnc2)cc1Cl,QDEDFXAQPPQYEW-UHFFFAOYSA-N
EXT-FKS-0441,CHEMBL135059,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL135059,Clc1ccc(-c2c[nH]cc2C(c2ccc(Cl)cc2Cl)n2ccnc2)c(Cl)c1,BHLRUOGOYQUJHE-UHFFFAOYSA-N
EXT-FKS-0442,CHEMBL135071,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL135071,O=[N+]([O-])c1ccc(C(c2c[nH]cc2-c2ccccc2)n2ccnc2)cc1,ZZLWYSBRYWHHQI-UHFFFAOYSA-N
EXT-FKS-0443,CHEMBL135184,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL135184,O=[N+]([O-])c1ccc(C(c2c[nH]cc2-c2ccc(Cl)c(Cl)c2)n2ccnc2)cc1,OGNAJABMDPRKPP-UHFFFAOYSA-N
EXT-FKS-0444,CHEMBL135215,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL135215,Clc1ccc(C(c2c[nH]cc2-c2ccccc2Cl)n2ccnc2)cc1,RLRHBWNNGBDKCM-UHFFFAOYSA-N
EXT-FKS-0445,CHEMBL135421,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL135421,Clc1ccc(C(c2c[nH]cc2-c2ccccc2Cl)n2ccnc2)cc1Cl,XVUBDJKFEBNYCA-UHFFFAOYSA-N
EXT-FKS-0446,CHEMBL135425,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL135425,Clc1ccc(-c2c[nH]cc2C(c2ccc(Cl)c(Cl)c2)n2ccnc2)c(Cl)c1,ZOYMPLYCEMBDBQ-UHFFFAOYSA-N
EXT-FKS-0447,CHEMBL135566,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL135566,Fc1ccc(C2(Cn3ccnc3)OCc3ccccc32)c(F)c1,JKIKEPNBNHAHQE-UHFFFAOYSA-N
EXT-FKS-0448,CHEMBL135571,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL135571,Fc1ccc(C(c2c[nH]cc2-c2ccc(Cl)cc2)n2ccnc2)cc1,NITRGXPXGDACOH-UHFFFAOYSA-N
EXT-FKS-0449,CHEMBL135717,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL135717,Cc1ccc(C(c2c[nH]cc2-c2ccc(Cl)cc2)n2ccnc2)cc1,ZGYHIWUURNRLMH-UHFFFAOYSA-N
EXT-FKS-0450,CHEMBL135749,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL135749,Nc1ccc(C(c2c[nH]cc2-c2ccccc2)n2ccnc2)cc1,WHBXFKZDJXQRSD-UHFFFAOYSA-N
EXT-FKS-0451,CHEMBL135847,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL135847,Nc1ccc(C(c2c[nH]cc2-c2ccc(Cl)cc2)n2ccnc2)cc1,CLXCDAGFVFMNSV-UHFFFAOYSA-N
EXT-FKS-0452,CHEMBL212799,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL212799,O=C1Nc2cc3c(-c4ccccc4)c(-c4ccccc4)n(-c4ccc(Cl)cc4)c(=O)c3cc2C(c2ccccc2)N1,FGKHVLAIDPLUKN-UHFFFAOYSA-N
EXT-FKS-0453,CHEMBL215800,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL215800,O=C1NCc2cc3c(=O)n(-c4ccc(Cl)cc4)c(-c4ccccc4)c(-c4ccccc4)c3cc2N1,CMNKKBYYRFDXPO-UHFFFAOYSA-N
EXT-FKS-0455,CHEMBL3037887,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,4,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL3037887,C/C=C1\NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C(O)C(CCCCCCCCCCC)O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)[C@@H](C)OC(=O)[C@H](CCC(N)=O)NC(=O)[C@H]([C@@H](C)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)N(C)C(=O)CNC(=O)[C@H](CCC(N)=O)NC1=O,NXXPOVNJKQHHHA-CEVSDLKMSA-N
EXT-FKS-0456,CHEMBL315874,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL315874,Clc1ccc(-c2c[nH]cc2C(c2ccc(Cl)cc2Cl)n2ccnc2)cc1,PBNJEFLDXFIGNG-UHFFFAOYSA-N
EXT-FKS-0457,CHEMBL334362,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL334362,Clc1ccc(C2(Cn3ccnc3)OCc3ccccc32)cc1,AQOOHFNULDBPND-UHFFFAOYSA-N
EXT-FKS-0458,CHEMBL334366,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL334366,Clc1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)c(Cl)c1,YVZNNBJVUUZYEA-UHFFFAOYSA-N
EXT-FKS-0459,CHEMBL334526,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL334526,Nc1ccc(C(c2c[nH]cc2-c2ccccc2Cl)n2ccnc2)cc1,WNHIOMOBKXIISL-UHFFFAOYSA-N
EXT-FKS-0460,CHEMBL334663,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL334663,Cc1ccc(C(c2c[nH]cc2-c2ccc(Cl)cc2Cl)n2ccnc2)cc1,KSEPOVJOHNQJHZ-UHFFFAOYSA-N
EXT-FKS-0461,CHEMBL334968,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL334968,Clc1ccc(-c2c[nH]cc2C(c2ccc(-n3cccc3)cc2)n2ccnc2)c(Cl)c1,HYRNBFYDVQCQIM-UHFFFAOYSA-N
EXT-FKS-0462,CHEMBL335216,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL335216,O=[N+]([O-])c1ccc(C(c2c[nH]cc2-c2ccccc2Cl)n2ccnc2)cc1,SDMAYONUBXMJRC-UHFFFAOYSA-N
EXT-FKS-0463,CHEMBL335240,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL335240,Clc1ccc(-c2c[nH]cc2C(c2ccc(-c3ccccc3)cc2)n2ccnc2)cc1,HWSJKRRNBGOLBM-UHFFFAOYSA-N
EXT-FKS-0464,CHEMBL335487,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL335487,c1ccc(-c2ccc(C3(Cn4ccnc4)OCc4ccccc43)cc2)cc1,FUJSNWGMDYDZLE-UHFFFAOYSA-N
EXT-FKS-0465,CHEMBL335642,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL335642,Clc1ccc(CC2(Cn3ccnc3)OCc3ccccc32)cc1,QBBKCKCXBCFCPK-UHFFFAOYSA-N
EXT-FKS-0466,CHEMBL335688,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL335688,Clc1ccccc1-c1c[nH]cc1C(c1ccccc1)n1ccnc1,UIUQYKIPNAKHHU-UHFFFAOYSA-N
EXT-FKS-0467,CHEMBL335690,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL335690,Clc1ccc(C(c2c[nH]cc2-c2ccccc2Cl)n2ccnc2)c(Cl)c1,SDRUARWGCORIAG-UHFFFAOYSA-N
EXT-FKS-0468,CHEMBL335835,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL335835,Fc1ccc(C(c2c[nH]cc2-c2ccc(Cl)cc2Cl)n2ccnc2)cc1,YMZXYTOVMUCBFK-UHFFFAOYSA-N
EXT-FKS-0469,CHEMBL335875,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL335875,Clc1ccc(C2(Cn3ccnc3)OCCc3ccccc32)cc1,RJLDOMZTZILLOI-UHFFFAOYSA-N
EXT-FKS-0470,CHEMBL336151,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL336151,Clc1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1Cl,OVOQXMFWIPCZMN-UHFFFAOYSA-N
EXT-FKS-0471,CHEMBL336418,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL336418,Cc1ccc(C(c2c[nH]cc2-c2ccc(Cl)c(Cl)c2)n2ccnc2)cc1,XQCNGRBRGBLSCF-UHFFFAOYSA-N
EXT-FKS-0472,CHEMBL336527,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL336527,Clc1ccc(C(c2c[nH]cc2-c2ccccc2)n2ccnc2)cc1,DDOGGMRPOOHGHD-UHFFFAOYSA-N
EXT-FKS-0473,CHEMBL336567,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL336567,Fc1ccc(C(c2c[nH]cc2-c2ccc(Cl)c(Cl)c2)n2ccnc2)cc1,MFVIYKYXLRUUAJ-UHFFFAOYSA-N
EXT-FKS-0474,CHEMBL336946,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL336946,Clc1ccc(-c2c[nH]cc2C(c2ccc(Cl)c(Cl)c2)n2ccnc2)cc1,OWIBGQINWFGTJY-UHFFFAOYSA-N
EXT-FKS-0475,CHEMBL337258,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL337258,OC1OC(Cn2cncn2)(c2ccc(Cl)cc2)c2ccccc21,SRWHPWFUWXNUSV-UHFFFAOYSA-N
EXT-FKS-0476,CHEMBL337263,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL337263,Clc1ccc(C(c2c[nH]cc2-c2ccc(Cl)c(Cl)c2)n2ccnc2)cc1,FTYNXBTULMRXPC-UHFFFAOYSA-N
EXT-FKS-0477,CHEMBL378206,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL378206,O=C1Nc2cc3c(-c4ccccc4)c(-c4ccccc4)n(-c4ccccc4)c(=O)c3cc2C(c2ccccc2)N1,UNFSRWWLGMRJRF-UHFFFAOYSA-N
EXT-FKS-0478,CHEMBL379708,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL379708,COc1ccc(-n2c(-c3ccccc3)c(-c3ccccc3)c3cc4c(cc3c2=O)C(c2ccccc2)NC(=O)N4)cc1,YNGIITRALVHCNQ-UHFFFAOYSA-N
EXT-FKS-0479,CHEMBL379743,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL379743,O=C1NCc2cc3c(=O)n(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c3cc2N1,LGUVBHHXXIOACN-UHFFFAOYSA-N
EXT-FKS-0480,CHEMBL413746,mixed_fks,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,8,0,8,8,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL413746,Clc1ccc(-c2c[nH]cc2C(c2ccc(-n3cccc3)cc2)n2ccnc2)cc1Cl,PIOGSIGDIAIBBK-UHFFFAOYSA-N
