external_compound_id,preferred_name,auto_review_confidence,auto_fks1_specificity,external_training_role,label_weight_external_pretraining,rdkit_parse_ok,canonical_smiles_rdkit,inchikey_rdkit,molecular_formula,murcko_scaffold_smiles,ecfp4_on_bits,exact_mw_rdkit,mol_wt_rdkit,clogp_rdkit,mol_mr_rdkit,tpsa_rdkit,hbd_rdkit,hba_rdkit,rotb_rdkit,heavy_atom_count_rdkit,hetero_atom_count_rdkit,ring_count_rdkit,aromatic_ring_count_rdkit,aliphatic_ring_count_rdkit,saturated_ring_count_rdkit,fsp3_rdkit,formal_charge_rdkit,stereo_centers_total_rdkit,stereo_centers_assigned_rdkit,stereo_centers_unassigned_rdkit,double_bonds_unassigned_ez_rdkit
EXT-FKS-0150,CHEMBL413521,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](OCCN)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CCCCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,AZWUNFSPIAYYOZ-XYMYCTPNSA-N,C58H99N11O17,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,111,1221.722040708,1222.4900000000002,-3.4136000000000197,312.9257999999999,464.35,17,20,29,86,28,4,1,3,3,0.7586206896551724,0,17,12,5,0
EXT-FKS-0151,CHEMBL414288,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)CCCCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,LRJGYSTYOUYCSC-WXVGHFLASA-N,C55H91N9O17,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,100,1149.653292452,1150.379,-2.723900000000001,292.16279999999966,423.31,16,18,25,81,26,4,1,3,3,0.7454545454545455,0,16,11,5,0
EXT-FKS-0152,CHEMBL414362,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)CCCCCCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,RYNRVIGYPJLTCP-IDACEGCDSA-N,C57H95N9O17,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,100,1177.6845925799998,1178.433,-1.943700000000001,301.39679999999976,423.31,16,18,27,83,26,4,1,3,3,0.7543859649122807,0,16,11,5,0
EXT-FKS-0153,CHEMBL428614,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)CN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,DJLBXGAUWBJJQP-TVQDTUTDSA-N,C52H85N9O17,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,99,1107.60634226,1108.298,-3.894200000000005,278.3117999999996,423.31,16,18,22,78,26,4,1,3,3,0.7307692307692307,0,16,11,5,0
EXT-FKS-0154,CHEMBL429520,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,XRXQXDRADCYFBG-GJWVBUFMSA-N,C53H87N9O17,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,100,1121.6219923239998,1122.325,-3.504100000000004,282.9287999999996,423.31,16,18,23,79,26,4,1,3,3,0.7358490566037735,0,16,11,5,0
EXT-FKS-0155,CHEMBL437250,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)CCCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,OJPVZUUCRJMOOS-SPHRYDHZSA-N,C54H89N9O17,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,100,1135.637642388,1136.3519999999999,-3.114000000000002,287.54579999999953,423.31,16,18,24,80,26,4,1,3,3,0.7407407407407407,0,16,11,5,0
EXT-FKS-0156,CHEMBL438185,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)Cc2ccc(O)c(/C=C/C(=O)OC)c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,BODPDTBRVDGLKM-BSWWKCPPSA-N,C54H84N8O17,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,109,1116.5954432280002,1117.305,-1.9643999999999955,284.14449999999977,397.11999999999995,13,17,22,79,25,4,1,3,3,0.6851851851851852,0,14,12,2,0
EXT-FKS-0157,CHEMBL438381,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,YACAGLUUPAACRO-OAGASEJOSA-N,C53H88N10O17,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,103,1136.6328913559998,1137.34,-4.566900000000021,286.2871999999996,449.33000000000004,17,19,23,80,27,4,1,3,3,0.7358490566037735,0,17,12,5,0
EXT-FKS-0158,CHEMBL438668,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCCCOc1ccc(NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c3ccc(O)c(O)c3)C2)cc1,HZNJRLWMTDJHQX-XWPDGZPZSA-N,C30H39NO9,O=C(/C=C/c1ccccc1)O[C@H]1CCCC(C(=O)Nc2ccccc2)C1,65,557.2624818279999,557.6400000000002,3.6475000000000026,148.8256999999999,165.78,6,9,13,40,10,3,2,1,1,0.4666666666666667,0,4,4,0,0
EXT-FKS-0159,CHLOROGENIC ACID,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,CWVRJTMFETXNAD-JUHZACGLSA-N,C16H18O9,O=C(/C=C/c1ccccc1)OC1CCCCC1,45,354.09508215599993,354.31100000000004,-0.6459000000000001,82.51880000000001,164.75,6,8,4,25,9,2,1,1,1,0.375,0,4,4,0,0
EXT-FKS-0171,CHEMBL269311,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,DQXPFAADCTZLNL-ZESADUFFSA-N,C50H80N8O17,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,95,1064.5641431000001,1065.2290000000003,-3.3412999999999955,265.4900999999995,411.28,15,17,20,75,25,4,1,3,3,0.72,0,16,14,2,0
EXT-FKS-0191,CHEMBL5414434,medium,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_known_family_source_check,0.5,yes,CC(=O)O[C@@H]1C[C@]23C4=CC[C@@]5(C)[C@@H]6C(=O)C[C@H](C(C)C)[C@@]6(C)CC[C@]5(C)[C@H]4CC[C@H]2[C@@](C)(COC3O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,HXURBMQYBLUXCC-ZTRYZSRGSA-N,C38H58O11,O=C1CCC2CCC3C(CC=C4[C@@H]3CC[C@H]3C5COC[C@@]43CC[C@@H]5O[C@H]3CCCCO3)[C@H]12,82,690.397912676,690.8710000000007,2.8784000000000023,175.22099999999955,172.21,5,11,5,49,11,7,0,7,6,0.8947368421052632,0,17,16,1,0
EXT-FKS-0192,CHEMBL5426159,medium,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_known_family_source_check,0.5,yes,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@H]4[C@@]5(C)COC(O)[C@@]4(C[C@@H](O)[C@@H]5O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C3=CC[C@@]2(C)[C@@H]1C(=O)O,YLDXXHXLSBZJEC-LFTBGLIDSA-N,C36H58O11,C1=C2[C@H](CC[C@H]3C4COC[C@@]23CC[C@@H]4O[C@H]2CCCCO2)C2CCCCC2C1,76,666.3979126759999,666.8490000000002,2.4392999999999994,169.3595999999998,186.36999999999998,7,10,6,47,11,6,0,6,5,0.9166666666666666,0,17,16,1,0
EXT-FKS-0194,CHALCONE,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,0.75,yes,O=C(/C=C/c1ccccc1)c1ccccc1,DQFBYFPFKXHELB-VAWYXSNFSA-N,C15H12O,O=C(/C=C/c1ccccc1)c1ccccc1,22,208.088815004,208.26000000000002,3.5827000000000018,66.24850000000004,17.07,0,1,3,16,1,2,2,0,0,0.0,0,0,0,0,0
EXT-FKS-0197,CHEMBL217306,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN(CC#N)CC#N)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,ZPAHMPZEUHFWRJ-ZELNKJOMSA-N,C54H84N10O16,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,102,1128.606676608,1129.3199999999997,-2.4774399999999948,283.96169999999955,419.01,14,19,23,80,26,4,1,3,3,0.7222222222222222,0,16,14,2,0
EXT-FKS-0198,CHEMBL218395,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC#N)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,HJXMFKZXDFULAW-QVCGFCSKSA-N,C50H78N8O16,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,96,1046.553578416,1047.2140000000002,-2.3030199999999863,261.9086999999994,391.9799999999999,14,17,19,74,24,4,1,3,3,0.72,0,16,14,2,0
EXT-FKS-0199,CHEMBL263950,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCNC(C)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,DUBYNQYWQZFNBK-CJNXKFHQSA-N,C52H84N8O17,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,97,1092.595443228,1093.2830000000001,-2.6904999999999935,274.97939999999954,397.28999999999996,15,17,21,77,25,4,1,3,3,0.7307692307692307,0,16,14,2,0
EXT-FKS-0200,CHEMBL266683,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC[N+](C)(C)C)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,LGXOUNLLBRLIJQ-DIWKURNISA-O,C53H89N8O16+,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,96,1093.63910518809,1094.335,-2.120399999999996,279.1950999999995,368.18999999999994,14,16,21,77,24,4,1,3,3,0.7547169811320755,1,16,14,2,0
EXT-FKS-0201,CHEMBL385931,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN=C(N)N)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,HPQZZQAVFGHPJM-QVCGFCSKSA-N,C51H84N10O16,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,99,1092.606676608,1093.287,-3.5532000000000035,276.9724999999997,432.59,16,17,21,77,26,4,1,3,3,0.7254901960784313,0,16,14,2,1
EXT-FKS-0202,CHEMBL386918,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(=O)NO)NC(=O)[C@H]([C@H](O)Cc2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,LSILKADMPNNWJW-IQTRWBIESA-N,C50H80N8O16,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,94,1048.56922848,1049.2300000000002,-2.1304999999999965,263.8292999999995,377.05999999999995,14,16,20,74,24,4,1,3,3,0.72,0,14,12,2,0
EXT-FKS-0203,CHEMBL407122,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(=N)S)NC(=O)[C@H]([C@H](O)Cc2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,XQVXYDFPILHABE-IQTRWBIESA-N,C50H80N8O14S,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,96,1048.55147024,1049.2990000000002,-0.7288299999999879,270.6127999999996,351.58,14,15,20,73,23,4,1,3,3,0.72,0,14,12,2,0
EXT-FKS-0204,CHEMBL408771,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(=O)NN)NC(=O)[C@H]([C@H](O)Cc2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,WRUGHHHINOSJEE-IQTRWBIESA-N,C50H81N9O15,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,95,1047.585212892,1048.246,-2.6459999999999995,266.2301999999995,382.84999999999997,14,16,20,74,24,4,1,3,3,0.72,0,14,12,2,0
EXT-FKS-0205,CHEMBL408820,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCNC)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,UUNNUVVNLDXCSN-SMJYJBDCSA-N,C51H84N8O16,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,95,1064.600528608,1065.2730000000001,-2.607199999999995,270.2223999999995,380.2199999999999,15,17,21,75,24,4,1,3,3,0.7450980392156863,0,16,14,2,0
EXT-FKS-0206,CHEMBL412347,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC#N)NC(=O)[C@H]([C@H](O)Cc2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,PSKWLTSAHQXLES-KESYHRTFSA-N,C50H78N8O14,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,96,1014.5637491760001,1015.216,-1.1123199999999884,259.5130999999993,351.52,12,15,19,72,22,4,1,3,3,0.72,0,14,12,2,0
EXT-FKS-0207,CHEMBL412847,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(=O)NCCCCCC(=O)OC)NC(=O)[C@H]([C@H](O)Cc2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,IATDXVTUWMVOAY-BFMPHEQCSA-N,C57H92N8O17,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,102,1160.658043484,1161.4019999999998,-0.7862999999999951,297.3937999999998,383.12999999999994,13,17,26,82,25,4,1,3,3,0.7368421052631579,0,14,12,2,0
EXT-FKS-0208,CHEMBL413520,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCO)NC(=O)[C@H]([C@H](O)Cc2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,IKKISLKTMBORQZ-KESYHRTFSA-N,C50H81N7O15,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,93,1019.579064892,1020.2320000000001,-1.64359999999999,260.98589999999933,347.96,13,15,20,72,22,4,1,3,3,0.74,0,14,12,2,0
EXT-FKS-0209,CHEMBL413949,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(=O)OC)NC(=O)[C@H]([C@H](O)Cc2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,FAXUBJIASJDLDO-COYNLKTFSA-N,C51H81N7O16,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,96,1047.573979512,1048.2420000000002,-1.462899999999992,265.9160999999994,354.03,12,16,20,74,23,4,1,3,3,0.7254901960784313,0,14,12,2,0
EXT-FKS-0210,CHEMBL428110,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN(C)C)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,KSPHQGHIKWDZMN-FJZLEIPDSA-N,C52H86N8O16,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,95,1078.616178672,1079.3000000000002,-2.264999999999994,274.8496999999995,371.42999999999995,14,17,21,76,24,4,1,3,3,0.75,0,16,14,2,0
EXT-FKS-0211,CHEMBL428798,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(=O)O)NC(=O)[C@H]([C@H](O)Cc2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,BYDYOAYMMFPOIW-IQTRWBIESA-N,C50H79N7O16,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,94,1033.558329448,1034.2150000000001,-1.5512999999999921,261.5358999999994,365.0299999999999,13,15,20,73,23,4,1,3,3,0.72,0,14,12,2,0
EXT-FKS-0212,CHEMBL437438,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)Cc2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,ZDGSWUBIMMFISL-IQTRWBIESA-N,C50H80N8O15,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,95,1032.57431386,1033.231,-2.150599999999996,263.09449999999936,370.81999999999994,13,15,20,73,23,4,1,3,3,0.72,0,14,12,2,0
EXT-FKS-0213,CHEMBL442306,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(=O)NCCCCCC(=O)O)NC(=O)[C@H]([C@H](O)Cc2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,NWUGPRIMAOZNPT-NBNRWQCGSA-N,C56H90N8O17,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,100,1146.64239342,1147.3749999999998,-0.874699999999996,293.01359999999977,394.12999999999994,14,16,26,81,25,4,1,3,3,0.7321428571428571,0,14,12,2,0
