dataset_version,external_compound_id,preferred_name,compound_family,strict_inclusion_class,source_ids,smiles_canonical,canonical_smiles_rdkit,inchikey,inchikey_rdkit,rdkit_parse_ok,structure_ready_for_2d_modeling,auto_review_decision,auto_review_confidence,auto_mechanism_scope,auto_fks1_specificity,external_training_role,mechanism_classification_label,label_weight_external_pretraining,use_for_external_pretraining_v0_1,use_for_external_chemical_space_v0_1,use_for_papulacandin_exact_activity_regression,exact_activity_regression_exclusion_reason,manual_review_required_before_final_claim,accepted_direct_evidence_rows,high_confidence_direct_rows,medium_high_confidence_direct_rows,fks1_specific_direct_rows,target_unchecked_direct_rows,unique_source_reference_count,activity_rows_total,activity_rows_with_converted_uM,activity_endpoint_type_count,activity_organism_count,activity_source_reference_count,direct_evidence_rows_reviewed,direct_evidence_high_rows,direct_evidence_medium_high_rows,direct_evidence_fks1_specific_rows,direct_exact_value_rows,best_direct_exact_value_uM,best_direct_exact_p_activity,molecular_formula,murcko_scaffold_smiles,ecfp4_on_bits,exact_mw_rdkit,mol_wt_rdkit,clogp_rdkit,mol_mr_rdkit,tpsa_rdkit,hbd_rdkit,hba_rdkit,rotb_rdkit,heavy_atom_count_rdkit,hetero_atom_count_rdkit,ring_count_rdkit,aromatic_ring_count_rdkit,aliphatic_ring_count_rdkit,saturated_ring_count_rdkit,fsp3_rdkit,formal_charge_rdkit,stereo_centers_total_rdkit,stereo_centers_assigned_rdkit,stereo_centers_unassigned_rdkit,double_bonds_unassigned_ez_rdkit,duplicate_inchikey_group_size,duplicate_rdkit_smiles_group_size,evidence_summary,recommended_action,manual_override_decision,manual_note,rdkit_parse_error,data_origin,whole_cell_label_direct_rows
external_fks_model_ready_v0_1,EXT-FKS-0125,CHEMBL2371727,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL2371727,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCN(CCCN)C(=O)[C@@H](N)CCCN)C(=O)O1,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCN(CCCN)C(=O)[C@@H](N)CCCN)C(=O)O1,RQPFLMJGHVWEKS-JCDZELNZSA-N,RQPFLMJGHVWEKS-JCDZELNZSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.00089,9.051,C79H133N17O24,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,123,1703.9709381359992,1705.0280000000016,-6.186499999999977,432.8240000000011,661.22,22,27,33,120,41,4,1,3,3,0.7341772151898734,0,20,20,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='In vitro inhibitory activity against Beta glucan synthase'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0126,CHEMBL2371766,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL2371766,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=O)[C@H](CCCN)N(CCN)CCN)C(=O)O1,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=O)[C@H](CCCN)N(CCN)CCN)C(=O)O1,DYPMRZHFCFUAIU-FEISLUKOSA-N,DYPMRZHFCFUAIU-FEISLUKOSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.0009,9.046,C80H136N18O24,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,127,1732.997487231999,1734.0700000000018,-6.986999999999963,441.0767000000011,673.25,23,28,35,122,42,4,1,3,3,0.7375,0,20,20,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='In vitro inhibitory activity against Beta glucan synthase'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0127,CHEMBL265537,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL265537,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CCCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CCCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,AKTWVIQRGHGYBD-MZINWBBXSA-N,AKTWVIQRGHGYBD-MZINWBBXSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.003,8.523,C55H92N10O17,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,105,1164.664191484,1165.3939999999998,-3.7867000000000175,295.5211999999997,449.33000000000004,17,19,25,82,27,4,1,3,3,0.7454545454545455,0,17,12,5,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='1,3-beta-glucan synthase', method='Inhibition of 1,3-beta-glucan synthase'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0128,CHEMBL265871,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL265871,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](OCCN)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](OCCN)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,CLYGSZVLXZVSER-BYSNBSNWSA-N,CLYGSZVLXZVSER-BYSNBSNWSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.004,8.398,C55H93N11O17,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,110,1179.675090516,1180.4090000000003,-4.583900000000024,299.07479999999964,464.35,17,20,26,83,28,4,1,3,3,0.7454545454545455,0,17,12,5,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='1,3-beta-glucan synthase', method='Inhibition of 1,3-beta-glucan synthase'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0129,CHEMBL266048,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL266048,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,MZCNOOJAVNDCST-HKMKTSAXSA-N,MZCNOOJAVNDCST-HKMKTSAXSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.01,8,C50H82N8O16,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,94,1050.584878544,1051.246,-3.0103999999999966,265.3020999999995,394.2099999999999,15,17,20,74,24,4,1,3,3,0.74,0,16,11,5,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='1,3-beta-glucan synthase', method='Inhibition of 1,3-beta-glucan synthase'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0130,CHEMBL269275,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL269275,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(C)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(C)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,JVJUHEJZWRDQCA-HJBHAYSDSA-N,JVJUHEJZWRDQCA-HJBHAYSDSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.3,6.523,C52H84N8O17,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,97,1092.595443228,1093.2830000000001,-2.8329999999999944,274.93139999999954,397.28999999999996,15,17,21,77,25,4,1,3,3,0.7307692307692307,0,16,11,5,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='1,3-beta-glucan synthase', method='Inhibition of 1,3-beta-glucan synthase'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0131,CHEMBL3693938,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3693938,N[C@H]1CCN(C(=O)CN(C(=O)/C=C/c2ccccc2)c2ccc(-c3cccc(OC(F)(F)F)c3)cc2)C1,N[C@H]1CCN(C(=O)CN(C(=O)/C=C/c2ccccc2)c2ccc(-c3cccc(OC(F)(F)F)c3)cc2)C1,TYJKNXHZVFQDKO-PZVJUEDKSA-N,TYJKNXHZVFQDKO-PZVJUEDKSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,2,0,2,0,0,2,2,2,1,0,2,2,0,2,0,2,8.5,5.071,C28H26F3N3O3,O=C(CN(C(=O)/C=C/c1ccccc1)c1ccc(-c2ccccc2)cc1)N1CCCC1,64,509.19262635199993,509.5280000000002,4.8582000000000045,135.5623999999999,75.87,1,4,7,37,9,4,3,1,1,0.21428571428571427,0,1,1,0,0,1,1,"2/2 direct evidence rows accepted by database-field review; example target='1,3-beta-glucan synthase', method='Glucan Synthase Assay: The glucan synthase assay follows the incorporation of tritiated UDP-glucose into acid insoluble '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,2
external_fks_model_ready_v0_1,EXT-FKS-0132,CHEMBL3693939,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3693939,CCc1cccc(-c2ccc(N(CC(=O)N3CC[C@H](N)C3)C(=O)/C=C/c3ccccc3)cc2)c1,CCc1cccc(-c2ccc(N(CC(=O)N3CC[C@H](N)C3)C(=O)/C=C/c3ccccc3)cc2)c1,ANCHRWLPDXHYGX-CFWGEQFBSA-N,ANCHRWLPDXHYGX-CFWGEQFBSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,2,0,2,0,0,2,2,2,1,0,2,2,0,2,0,2,15,4.824,C29H31N3O2,O=C(CN(C(=O)/C=C/c1ccccc1)c1ccc(-c2ccccc2)cc1)N1CCCC1,60,453.241627232,453.5860000000001,4.522000000000004,138.25739999999988,66.64000000000001,1,3,7,34,5,4,3,1,1,0.2413793103448276,0,1,1,0,0,1,1,"2/2 direct evidence rows accepted by database-field review; example target='1,3-beta-glucan synthase', method='Glucan Synthase Assay: The glucan synthase assay follows the incorporation of tritiated UDP-glucose into acid insoluble '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,2
external_fks_model_ready_v0_1,EXT-FKS-0133,CHEMBL3693940,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3693940,N[C@H]1CCN(C(=O)CN(C(=O)/C=C/c2ccccc2)c2ccc(Oc3ccccc3)cc2)C1,N[C@H]1CCN(C(=O)CN(C(=O)/C=C/c2ccccc2)c2ccc(Oc3ccccc3)cc2)C1,OSOYNMLVDAQMAZ-GSTVHYHFSA-N,OSOYNMLVDAQMAZ-GSTVHYHFSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,2,0,2,0,0,2,2,2,1,0,2,2,0,2,0,2,34,4.469,C27H27N3O3,O=C(CN(C(=O)/C=C/c1ccccc1)c1ccc(Oc2ccccc2)cc1)N1CCCC1,52,441.20524172399996,441.5310000000002,4.084900000000003,129.9594,75.87,1,4,7,33,6,4,3,1,1,0.18518518518518517,0,1,1,0,0,1,1,"2/2 direct evidence rows accepted by database-field review; example target='1,3-beta-glucan synthase', method='Glucan Synthase Assay: The glucan synthase assay follows the incorporation of tritiated UDP-glucose into acid insoluble '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,2
external_fks_model_ready_v0_1,EXT-FKS-0134,CHEMBL3693941,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3693941,N[C@H]1CCN(C(=O)CN(CC(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cccc(Oc3ccccc3)c2)C1,N[C@H]1CCN(C(=O)CN(CC(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cccc(Oc3ccccc3)c2)C1,KHPNQJDXEBEUDN-QFIPXVFZSA-N,KHPNQJDXEBEUDN-QFIPXVFZSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,2,0,2,0,0,2,2,2,1,0,2,2,0,2,0,2,2.7,5.569,C29H28F6N4O3,O=C(CN(CC(=O)N1CCCC1)c1cccc(Oc2ccccc2)c1)NCc1ccccc1,63,594.206560076,594.556,5.1989000000000045,142.63609999999977,87.9,2,5,9,42,13,4,3,1,1,0.3103448275862069,0,1,1,0,0,1,1,"2/2 direct evidence rows accepted by database-field review; example target='1,3-beta-glucan synthase', method='Glucan Synthase Assay: The glucan synthase assay follows the incorporation of tritiated UDP-glucose into acid insoluble '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,2
external_fks_model_ready_v0_1,EXT-FKS-0135,CHEMBL3693942,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3693942,N[C@H]1CCN(C(=O)CN(CC(=O)NCc2cccc(Cl)c2)c2ccc(Oc3ccccc3)cc2)C1,N[C@H]1CCN(C(=O)CN(CC(=O)NCc2cccc(Cl)c2)c2ccc(Oc3ccccc3)cc2)C1,GCGTVJOAENIZRB-QFIPXVFZSA-N,GCGTVJOAENIZRB-QFIPXVFZSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,2,0,2,0,0,2,2,2,1,0,2,2,0,2,0,2,5.6,5.252,C27H29ClN4O3,O=C(CN(CC(=O)N1CCCC1)c1ccc(Oc2ccccc2)cc1)NCc1ccccc1,61,492.192818468,493.00700000000023,3.814700000000003,137.64209999999986,87.9,2,5,9,35,8,4,3,1,1,0.25925925925925924,0,1,1,0,0,1,1,"2/2 direct evidence rows accepted by database-field review; example target='1,3-beta-glucan synthase', method='Glucan Synthase Assay: The glucan synthase assay follows the incorporation of tritiated UDP-glucose into acid insoluble '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,2
external_fks_model_ready_v0_1,EXT-FKS-0136,CHEMBL3693943,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3693943,N[C@H]1CCN(C(=O)CN(CC(=O)NCc2cc(F)cc(C(F)(F)F)c2)c2ccc(Oc3ccccc3)cc2)C1,N[C@H]1CCN(C(=O)CN(CC(=O)NCc2cc(F)cc(C(F)(F)F)c2)c2ccc(Oc3ccccc3)cc2)C1,WHXMWBWMNMEOEN-QFIPXVFZSA-N,WHXMWBWMNMEOEN-QFIPXVFZSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,2,0,2,0,0,2,2,2,1,0,2,2,0,2,0,2,5.2,5.284,C28H28F4N4O3,O=C(CN(CC(=O)N1CCCC1)c1ccc(Oc2ccccc2)cc1)NCc1ccccc1,66,544.209753636,544.5490000000001,4.319200000000003,137.59209999999985,87.9,2,5,9,39,11,4,3,1,1,0.2857142857142857,0,1,1,0,0,1,1,"2/2 direct evidence rows accepted by database-field review; example target='1,3-beta-glucan synthase', method='Glucan Synthase Assay: The glucan synthase assay follows the incorporation of tritiated UDP-glucose into acid insoluble '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,2
external_fks_model_ready_v0_1,EXT-FKS-0137,CHEMBL3693944,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3693944,N[C@H]1CCN(C(=O)CN(CC(=O)NCc2cccc(Cl)c2)c2ccccc2Oc2ccccc2)C1,N[C@H]1CCN(C(=O)CN(CC(=O)NCc2cccc(Cl)c2)c2ccccc2Oc2ccccc2)C1,AFYPWZIOIJEAMM-QFIPXVFZSA-N,AFYPWZIOIJEAMM-QFIPXVFZSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,2,0,2,0,0,2,2,2,1,0,2,2,0,2,0,2,12,4.921,C27H29ClN4O3,O=C(CN(CC(=O)N1CCCC1)c1ccccc1Oc1ccccc1)NCc1ccccc1,63,492.192818468,493.00700000000023,3.814700000000003,137.64209999999986,87.9,2,5,9,35,8,4,3,1,1,0.25925925925925924,0,1,1,0,0,1,1,"2/2 direct evidence rows accepted by database-field review; example target='1,3-beta-glucan synthase', method='Glucan Synthase Assay: The glucan synthase assay follows the incorporation of tritiated UDP-glucose into acid insoluble '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,2
external_fks_model_ready_v0_1,EXT-FKS-0138,CHEMBL385234,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL385234,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](OCCN)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](OCCN)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,VGPFEPBLDVBLGD-YTTJGAEGSA-N,VGPFEPBLDVBLGD-YTTJGAEGSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.006,8.222,C56H95N11O17,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,110,1193.6907405799998,1194.4360000000001,-4.193800000000022,303.6917999999997,464.35,17,20,27,84,28,4,1,3,3,0.75,0,17,12,5,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='1,3-beta-glucan synthase', method='Inhibition of 1,3-beta-glucan synthase'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
