dataset_version,pretraining_compound_id,source_compound_id,compound_name,pretraining_source_class,pretraining_binary_label,label_confidence,sample_weight,background_subtype,compound_family,mw_band,canonical_smiles_rdkit,inchikey,molecular_formula,murcko_scaffold_smiles,ecfp4_on_bits,exact_mw_rdkit,mol_wt_rdkit,clogp_rdkit,mol_mr_rdkit,tpsa_rdkit,hbd_rdkit,hba_rdkit,rotb_rdkit,heavy_atom_count_rdkit,hetero_atom_count_rdkit,ring_count_rdkit,aromatic_ring_count_rdkit,aliphatic_ring_count_rdkit,fsp3_rdkit,formal_charge_rdkit,stereo_centers_total_rdkit,stereo_centers_assigned_rdkit,stereo_centers_unassigned_rdkit
fks_pretraining_dataset_v0_1,EXT-FKS-0077,EXT-FKS-0077,CHEMBL268666,positive_external_strict_fks,1,high,1.0,,pneumocandin,900-1300,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)Cc2ccc(O)c(C(=O)OC)c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,QTQNAGKDLXUWBT-BRJZXISYSA-N,C52H82N8O17,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,104,1090.5797931640002,1091.267,-2.3639999999999977,274.4339999999995,397.11999999999995,13,17,21,77,25,4,1,3,0.7115384615384616,0,14,12,2
fks_pretraining_dataset_v0_1,EXT-FKS-0078,EXT-FKS-0078,CHEMBL268721,positive_external_strict_fks,1,high,1.0,,pneumocandin,900-1300,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)[C@H](O)c2ccc(O)c(N)c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,SHBCEJNLBCGEPX-CASJGOPRSA-N,C50H81N9O17,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,100,1079.5750421320001,1080.2440000000001,-3.759100000000003,269.90249999999963,437.29999999999995,16,18,20,76,26,4,1,3,0.72,0,16,14,2
fks_pretraining_dataset_v0_1,EXT-FKS-0079,EXT-FKS-0079,CHEMBL384968,positive_external_strict_fks,1,high,1.0,,pneumocandin,900-1300,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)[C@H](O)c2ccc(O)c(I)c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,MJHHWVSCOREXCK-CASJGOPRSA-N,C50H79IN8O17,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,101,1190.4607910679997,1191.1250000000002,-2.7366999999999932,278.2070999999997,411.28,15,17,20,76,26,4,1,3,0.72,0,16,14,2
fks_pretraining_dataset_v0_1,EXT-FKS-0080,EXT-FKS-0080,CHEMBL385431,positive_external_strict_fks,1,high,1.0,,pneumocandin,900-1300,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)Cc2ccc(O)c(C=O)c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,JPVDXPWMPZWHDO-BQVKPKMMSA-N,C51H80N8O16,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,103,1060.5692284800002,1061.241,-2.338099999999996,268.48199999999946,387.88999999999993,13,16,21,75,24,4,1,3,0.7058823529411765,0,14,12,2
fks_pretraining_dataset_v0_1,EXT-FKS-0081,EXT-FKS-0081,CHEMBL385665,positive_external_strict_fks,1,high,1.0,,pneumocandin,900-1300,C=CCc1cc(C[C@H](O)[C@@H]2NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](NC(=O)CCCCCCCCC(C)CC(C)CC)C[C@@H](O)CNC(=O)[C@@H]3[C@@H](O)CCN3C(=O)[C@H]([C@@H](O)CC(N)=O)NC2=O)ccc1O,BKIZYAMEYWKGHJ-BQCXFGOMSA-N,C53H84N8O15,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,106,1072.6056139880002,1073.2959999999996,-1.4220999999999986,276.9954999999995,370.82,13,15,22,76,23,4,1,3,0.6981132075471698,0,14,12,2
fks_pretraining_dataset_v0_1,EXT-FKS-0082,EXT-FKS-0082,CHEMBL386826,positive_external_strict_fks,1,high,1.0,,pneumocandin,900-1300,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)Cc2ccc(O)c(N=[N+]=[N-])c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,DISWHMWIYQNITF-HYTINFHMSA-N,C50H79N11O15,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,107,1073.575710828,1074.244,-1.2087999999999888,271.90049999999957,419.58,13,16,21,76,26,4,1,3,0.72,0,14,12,2
fks_pretraining_dataset_v0_1,EXT-FKS-0083,EXT-FKS-0083,CHEMBL406357,positive_external_strict_fks,1,high,1.0,,pneumocandin,900-1300,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)Cc2ccc3c(c2)CC(O)O3)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,DULUVSWVIXJZRU-HJQSVNFOSA-N,C52H82N8O16,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccc3c(c2)CCO3)NC(=O)[C@@H]2CCCN2C(=O)CN1,106,1074.584878544,1075.268,-2.6028999999999995,271.7684999999995,380.04999999999995,13,16,20,76,24,5,1,4,0.7307692307692307,0,15,12,3
fks_pretraining_dataset_v0_1,EXT-FKS-0084,EXT-FKS-0084,CHEMBL406668,positive_external_strict_fks,1,high,1.0,,pneumocandin,900-1300,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)[C@H](O)c2ccc(O)c(NC(=O)CS)c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,KIPPSYADPWYJBT-JUAGRKTBSA-N,C52H83N9O18S,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,105,1153.557677816,1154.3480000000002,-3.472999999999995,287.97279999999967,440.37999999999994,17,19,22,80,28,4,1,3,0.7115384615384616,0,16,14,2
fks_pretraining_dataset_v0_1,EXT-FKS-0085,EXT-FKS-0085,CHEMBL407083,positive_external_strict_fks,1,high,1.0,,pneumocandin,1300-2200,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)[C@H](O)c2cc(I)c(O)c(I)c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,GCXHJUVLEQZXCU-YMBFVZQJSA-N,C50H78I2N8O17,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,97,1316.3574390359993,1317.0210000000006,-2.1320999999999892,290.9240999999997,411.28,15,17,20,77,27,4,1,3,0.72,0,16,14,2
fks_pretraining_dataset_v0_1,EXT-FKS-0086,EXT-FKS-0086,CHEMBL408285,positive_external_strict_fks,1,high,1.0,,pneumocandin,900-1300,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)Cc2ccc(O)c(O)c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,ZIUUKZWWRPCDLZ-FAEXWCCJSA-N,C50H80N8O16,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,98,1048.5692284800002,1049.23,-2.4449999999999954,264.7592999999995,391.04999999999995,14,16,20,74,24,4,1,3,0.72,0,14,12,2
fks_pretraining_dataset_v0_1,EXT-FKS-0087,EXT-FKS-0087,CHEMBL408469,positive_external_strict_fks,1,high,1.0,,pneumocandin,900-1300,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)[C@H](O)c2ccc(O)c(N=[N+]=[N-])c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,XSLNADGNECLEOY-CASJGOPRSA-N,C50H79N11O17,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,107,1105.5655400679998,1106.242,-2.3994999999999904,274.2960999999996,460.04,15,18,21,78,28,4,1,3,0.72,0,16,14,2
fks_pretraining_dataset_v0_1,EXT-FKS-0088,EXT-FKS-0088,CHEMBL410837,positive_external_strict_fks,1,high,1.0,,pneumocandin,900-1300,C=Cc1cc(C[C@H](O)[C@@H]2NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](NC(=O)CCCCCCCCC(C)CC(C)CC)C[C@@H](O)CNC(=O)[C@@H]3[C@@H](O)CCN3C(=O)[C@H]([C@@H](O)CC(N)=O)NC2=O)ccc1O,DEPDABZUMGIRQV-ZWCVPZMSSA-N,C52H82N8O15,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,103,1058.5899639240001,1059.2689999999998,-1.5075999999999983,273.1854999999994,370.82,13,15,21,75,23,4,1,3,0.6923076923076923,0,14,12,2
fks_pretraining_dataset_v0_1,EXT-FKS-0089,EXT-FKS-0089,CHEMBL412499,positive_external_strict_fks,1,high,1.0,,pneumocandin,900-1300,CCc1cc(C[C@H](O)[C@@H]2NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](NC(=O)CCCCCCCCC(C)CC(C)CC)C[C@@H](O)CNC(=O)[C@@H]3[C@@H](O)CCN3C(=O)[C@H]([C@@H](O)CC(N)=O)NC2=O)ccc1O,UXTGMPVOSUHGCT-ZWCVPZMSSA-N,C52H84N8O15,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,100,1060.6056139880002,1061.2849999999996,-1.5882000000000014,272.4724999999994,370.82,13,15,21,75,23,4,1,3,0.7307692307692307,0,14,12,2
fks_pretraining_dataset_v0_1,EXT-FKS-0090,EXT-FKS-0090,CHEMBL413522,positive_external_strict_fks,1,high,1.0,,pneumocandin,900-1300,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)Cc2ccc(O)c(N)c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,ZHZNTPWGKLIXJS-HYTINFHMSA-N,C50H81N9O15,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,100,1047.585212892,1048.2459999999999,-2.5684,267.5068999999995,396.8399999999999,14,16,20,74,24,4,1,3,0.72,0,14,12,2
fks_pretraining_dataset_v0_1,EXT-FKS-0091,EXT-FKS-0091,CHEMBL415669,positive_external_strict_fks,1,high,1.0,,pneumocandin,900-1300,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)Cc2ccc(O)c(I)c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,CYTCSJFRKOSRSJ-HYTINFHMSA-N,C50H79IN8O15,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,101,1158.4709618279999,1159.127,-1.5459999999999912,275.81149999999957,370.81999999999994,13,15,20,74,24,4,1,3,0.72,0,14,12,2
fks_pretraining_dataset_v0_1,EXT-FKS-0092,EXT-FKS-0092,CHEMBL415843,positive_external_strict_fks,1,high,1.0,,mixed_fks,1300-2200,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](CCCN(CCCN)C(=O)[C@H](CCCN)N(CCN)CCN)C(=O)O1,WRLKNYWWAPRBTD-MUYNXBBSSA-N,C83H143N19O24,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,126,1790.055336455999,1791.166000000002,-6.925799999999942,458.31840000000113,690.48,23,29,38,126,43,4,1,3,0.7469879518072289,0,20,20,0
fks_pretraining_dataset_v0_1,EXT-FKS-0093,EXT-FKS-0093,CHEMBL428264,positive_external_strict_fks,1,high,1.0,,pneumocandin,900-1300,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)Cc2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,ZDGSWUBIMMFISL-OMEKCKKKSA-N,C50H80N8O15,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,95,1032.57431386,1033.231,-2.150599999999996,263.09449999999936,370.81999999999994,13,15,20,73,23,4,1,3,0.72,0,14,12,2
fks_pretraining_dataset_v0_1,EXT-FKS-0094,EXT-FKS-0094,CHEMBL439260,positive_external_strict_fks,1,high,1.0,,pneumocandin,900-1300,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)[C@H](O)c2ccc(O)c(NC(C)=O)c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,XRNDGTRTKPYKPG-CEXKYUCZSA-N,C52H83N9O18,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,103,1121.585606816,1122.2810000000002,-3.382899999999998,279.79379999999964,440.37999999999994,16,18,21,79,27,4,1,3,0.7115384615384616,0,16,14,2
fks_pretraining_dataset_v0_1,EXT-FKS-0095,EXT-FKS-0095,CHEMBL441213,positive_external_strict_fks,1,high,1.0,,pneumocandin,900-1300,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)Cc2ccc(O)c(CCO)c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,LSIMKAYAOQPVPD-ZWCVPZMSSA-N,C52H84N8O16,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,104,1076.600528608,1077.2839999999999,-2.615799999999998,273.88429999999954,391.04999999999995,14,16,22,76,24,4,1,3,0.7307692307692307,0,14,12,2
fks_pretraining_dataset_v0_1,EXT-FKS-0110,EXT-FKS-0110,CHEMBL1253514,positive_external_strict_fks,1,high,1.0,,mixed_fks,400-600,CCCCCCCCOc1ccc(NC(=O)C(CCCNC(=O)OC(C)(C)C)NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,OKJVVSRMMOTBCQ-XSFVSMFZSA-N,C33H47N3O7,O=C(/C=C/c1ccccc1)NCC(=O)Nc1ccccc1,67,597.3414008439998,597.7530000000004,6.278700000000008,168.14969999999965,146.22000000000003,5,7,17,43,10,2,2,0,0.48484848484848486,0,1,0,1
fks_pretraining_dataset_v0_1,EXT-FKS-0111,EXT-FKS-0111,CHEMBL1254586,positive_external_strict_fks,1,high,1.0,,mixed_fks,400-600,CCCCCCCCOc1ccc(NC(=O)C(CCCN)NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](O)C2)cc1,HFZRBOQOEOYULI-GCYSLVJSSA-N,C26H43N3O7,O=C(CNC(=O)C1CCCCC1)Nc1ccccc1,57,509.3101007159999,509.6440000000003,1.1957000000000013,136.36599999999999,174.36999999999998,7,8,15,36,10,2,1,1,0.6923076923076923,0,5,4,1
fks_pretraining_dataset_v0_1,EXT-FKS-0112,EXT-FKS-0112,CHEMBL1254587,positive_external_strict_fks,1,high,1.0,,mixed_fks,150-400,CCCCCCCCOc1ccc(NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](O)C2)cc1,REOJVSKXQSLVIC-XCJLJZCSSA-N,C21H33NO6,O=C(Nc1ccccc1)C1CCCCC1,43,395.23078777599994,395.49600000000015,1.9719999999999995,106.14690000000003,119.25000000000001,5,6,10,28,7,2,1,1,0.6666666666666666,0,4,4,0
fks_pretraining_dataset_v0_1,EXT-FKS-0113,EXT-FKS-0113,CHEMBL1254665,positive_external_strict_fks,1,high,1.0,,mixed_fks,400-600,CCCCCCCCOc1ccc(NC(=O)C(NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](O)C2)C(C)O)cc1,VFKYWENFHUNGIR-AZNHSDBPSA-N,C25H40N2O8,O=C(CNC(=O)C1CCCCC1)Nc1ccccc1,54,496.2784662399999,496.6010000000003,0.8376000000000003,129.75840000000002,168.57999999999998,7,8,13,35,10,2,1,1,0.68,0,6,4,2
fks_pretraining_dataset_v0_1,EXT-FKS-0114,EXT-FKS-0114,CHEMBL1254666,positive_external_strict_fks,1,high,1.0,,mixed_fks,400-600,CCCCCCCCOc1ccc(NC(=O)C(CC(=O)O)NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](O)C2)cc1,ABWVWFSSNXFYHC-UTYTUGOQSA-N,C25H38N2O9,O=C(CNC(=O)C1CCCCC1)Nc1ccccc1,55,510.25773079599986,510.58400000000023,0.9315,130.3304,185.64999999999998,7,8,14,36,11,2,1,1,0.64,0,5,4,1
fks_pretraining_dataset_v0_1,EXT-FKS-0115,EXT-FKS-0115,CHEMBL1254748,positive_external_strict_fks,1,high,1.0,,mixed_fks,400-600,CCCCCCCCOc1ccc(NC(=O)C(CCCN)NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,VXHOTIXTDQAMLQ-GZTJUZNOSA-N,C28H39N3O5,O=C(/C=C/c1ccccc1)NCC(=O)Nc1ccccc1,59,497.28897134799996,497.63600000000025,4.712700000000004,142.96739999999997,133.91,5,6,16,36,8,2,2,0,0.42857142857142855,0,1,0,1
fks_pretraining_dataset_v0_1,EXT-FKS-0116,EXT-FKS-0116,CHEMBL1254749,positive_external_strict_fks,1,high,1.0,,mixed_fks,150-400,CCCCCCCCOc1ccc(NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,MRBWPWAYLSFVGL-OQLLNIDSSA-N,C23H29NO4,O=C(/C=C/c1ccccc1)Nc1ccccc1,45,383.209658408,383.4880000000001,5.489000000000006,112.74830000000003,78.79,3,4,11,28,5,2,2,0,0.34782608695652173,0,0,0,0
fks_pretraining_dataset_v0_1,EXT-FKS-0117,EXT-FKS-0117,CHEMBL1254833,positive_external_strict_fks,1,high,1.0,,mixed_fks,400-600,CCCCCCCCOc1ccc(NC(=O)C(NC(=O)/C=C/c2ccc(O)c(O)c2)C(C)O)cc1,IHIWXSUSYPDNEP-MHWRWJLKSA-N,C27H36N2O6,O=C(/C=C/c1ccccc1)NCC(=O)Nc1ccccc1,56,484.25733687199994,484.59300000000025,4.354600000000005,136.35979999999995,128.12,5,6,14,35,8,2,2,0,0.4074074074074074,0,2,0,2
fks_pretraining_dataset_v0_1,EXT-FKS-0118,EXT-FKS-0118,CHEMBL1254834,positive_external_strict_fks,1,high,1.0,,mixed_fks,400-600,CCCCCCCCOc1ccc(NC(=O)C(CC(=O)O)NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,BUEVNTFVIWXERB-OQLLNIDSSA-N,C27H34N2O7,O=C(/C=C/c1ccccc1)NCC(=O)Nc1ccccc1,57,498.2366014279999,498.5760000000002,4.448500000000005,136.93179999999998,145.19,5,6,15,36,9,2,2,0,0.37037037037037035,0,1,0,1
fks_pretraining_dataset_v0_1,EXT-FKS-0119,EXT-FKS-0119,CHEMBL1254920,positive_external_strict_fks,1,high,1.0,,mixed_fks,400-600,CCCCCCCCOc1ccc(NC(=O)C(NC(=O)/C=C/c2ccc(O)c(O)c2)C(C)OC(C)(C)C)cc1,SUMSRFHRSFADQZ-CPNJWEJPSA-N,C31H44N2O6,O=C(/C=C/c1ccccc1)NCC(=O)Nc1ccccc1,61,540.319937128,540.7010000000004,6.1774000000000076,154.9789999999998,117.12000000000002,4,6,15,39,8,2,2,0,0.4838709677419355,0,2,0,2
fks_pretraining_dataset_v0_1,EXT-FKS-0120,EXT-FKS-0120,CHEMBL1255007,positive_external_strict_fks,1,high,1.0,,mixed_fks,400-600,CCCCCCCCOc1ccc(NC(=O)C(CC(=O)OC(C)(C)C)NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,YYKJRRLNAZNNNH-LDADJPATSA-N,C31H42N2O7,O=C(/C=C/c1ccccc1)NCC(=O)Nc1ccccc1,62,554.299201684,554.6840000000003,5.705600000000007,155.14099999999982,134.19,4,7,15,40,9,2,2,0,0.45161290322580644,0,1,0,1
fks_pretraining_dataset_v0_1,EXT-FKS-0121,EXT-FKS-0121,CHEMBL1684737,positive_external_strict_fks,1,high,1.0,,mixed_fks,400-600,O=c1c(N2CCOCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,PZXJUKQCRGDEMC-UHFFFAOYSA-N,C25H29N5O4S,O=c1c(N2CCOCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,50,495.1940254080001,495.60500000000025,1.7211000000000012,135.7177999999999,87.97999999999999,0,7,6,35,10,5,3,2,0.36,0,0,0,0
fks_pretraining_dataset_v0_1,EXT-FKS-0122,EXT-FKS-0122,CHEMBL1684744,positive_external_strict_fks,1,high,1.0,,mixed_fks,400-600,CCOCCOc1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2ccccc2)c1=O,XNZIFXFXKFOZAJ-UHFFFAOYSA-N,C25H30N4O5S,O=c1cc(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,55,498.19369106,498.6050000000002,2.2997999999999994,134.67379999999994,93.97,0,7,10,35,10,4,3,1,0.36,0,0,0,0
fks_pretraining_dataset_v0_1,EXT-FKS-0123,EXT-FKS-0123,CHEMBL1770510,positive_external_strict_fks,1,high,1.0,,mixed_fks,400-600,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,NNOUVVCIUCZWGO-UHFFFAOYSA-N,C26H29ClN4O4S,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,59,528.159804088,529.0620000000002,3.859300000000003,140.57979999999984,84.74000000000001,0,6,7,36,10,5,3,2,0.38461538461538464,0,0,0,0
fks_pretraining_dataset_v0_1,EXT-FKS-0124,EXT-FKS-0124,CHEMBL2371715,positive_external_strict_fks,1,high,1.0,,mixed_fks,1300-2200,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCN(CCCN)C(=O)[C@H](N)CCCN)C(=O)O1,RQPFLMJGHVWEKS-HCKKGEAPSA-N,C79H133N17O24,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,123,1703.9709381359992,1705.0280000000016,-6.186499999999977,432.8240000000011,661.22,22,27,33,120,41,4,1,3,0.7341772151898734,0,20,20,0
